term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.2983183573426261,0.022396128517652814,-13.320085974122227,5.335585657914507e-39,-0.2983183573426261,-0.3422147692372256,-0.25442194544802654
profile2,0.68507299902591,0.06974522689114487,9.82250728204154,2.5496499179649114e-22,0.20152961678931106,0.06482897208266711,0.33823026149595503
profile3,0.5336018964291578,0.07564707632370764,7.053833701989723,2.3163904182640835e-12,0.13992983852812732,-0.008338431066339635,0.2881981081225943
profile4,0.9869077745045585,0.056739703101703814,17.393601315388675,1.2635410282239448e-63,0.34227894378137935,0.23106912570203988,0.45348876186071885
age,0.08794519783268141,0.019820324320584,4.437122037470784,9.562866925146744e-6,0.09060447089837119,0.05175663523002655,0.12945230656671583
fas,-0.025924526216215146,0.018923669030434666,-1.3699524217275785,0.17084034965506595,-0.0266325562038258,-0.06372294750347775,0.01045783509582614
