term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),0.3829863447495047,0.018838072293848478,20.330442455864652,3.6217379911634786e-91,0.3829863447495047,0.3460637230535617,0.41990896644544773
profile1,-0.39739623460220125,0.03768714622835374,-10.54460935286265,6.079491273562649e-26,-0.0632366714092652,-0.13710347801683853,0.010630135198308133
profile3,-0.5808873603097009,0.029717962725810974,-19.546675041932875,1.8147803279023116e-84,-0.1186598397944511,-0.1769070467370406,-0.060412632851861596
age,-0.20644486106416035,0.006100166255437044,-33.84249746966441,1.181426400703019e-245,-0.20681588247996077,-0.2187722083406174,-0.19485955661930415
sex,-0.2307460056653193,0.011870852100422402,-19.43803222492416,1.4705462116937133e-83,-0.11553361318199762,-0.13880048329882552,-0.09226674306516972
fas,0.08860178716206148,0.005991299499344653,14.788408953976182,2.77812976298258e-49,0.08791056836754337,0.07616762134882785,0.09965351538625888
