term,estimate,std_estimate,std.error,statistic,p.value
(Intercept),-0.1088282684236017,NA,0.016763798379123736,-6.491862164074195,9.362285912137659e-11
profile2,0.6573030633007156,0.1709144926788293,0.05570319481026845,11.800096305778622,1.0972618833162409e-31
profile3,0.44228313139704484,0.12288298322067157,0.05217561683053576,8.47681653354597,3.06791862706658e-17
profile4,0.21349981298057097,0.06698391469317745,0.046264071793024615,4.614808094188567,4.040264929110895e-6
