y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-1.6913994709459999,0.23401341657031688,-7.2277884564698205,4.909226241363609e-13,0.18426147488841976,0.11647649716243631,0.29149478182458055
1,age,0.9659768537215669,0.08462807237559594,11.414378546097241,3.5442815982151796e-30,2.6273529428158877,2.2257764741043475,3.1013821767080487
1,sex,-0.9447494385003022,0.16474885584196008,-5.734482547220718,9.781049536123212e-9,0.38877697123981786,0.2814903265459081,0.5369546272552126
1,fas,0.20671939325750277,0.07808415353607617,2.647392382399266,0.008111517310409972,1.2296374787979303,1.0551410475234828,1.432991667619565
3,(Intercept),-3.192201536814122,0.2397559031418705,-13.314381397838634,1.909474366808328e-40,0.04108132925148783,0.025677937803877983,0.06572473326943996
3,age,1.8552164626778445,0.10437876375782312,17.77388805813287,1.1260834154952074e-70,6.393081964496005,5.210282545686247,7.844391670966649
3,sex,-0.18165740601330027,0.13572971048686655,-1.3383761400631424,0.1807738527808811,0.8338869761480149,0.6391042843863173,1.0880344663265527
3,fas,0.14170984761856328,0.0693944463330791,2.0420920564505276,0.0411424007007248,1.152242274189746,1.0057129900444457,1.3201204235925046
4,(Intercept),-2.5459190156584763,0.21981241941683904,-11.582234627200698,5.070676535009817e-31,0.07840096714580154,0.050958109928791635,0.12062283428459977
4,age,1.113615747712781,0.07969574771952008,13.973339601907272,2.2674008422771244e-44,3.0453497278296866,2.6049463557279346,3.5602095775982874
4,sex,-0.22104754907121135,0.13739000393200015,-1.6089056171846148,0.10763698105038165,0.8016785603129648,0.6124230624510675,1.0494191898869234
4,fas,0.08761493628099802,0.06989407513548225,1.2535388172912476,0.2100096815236265,1.0915677179671934,0.9518217958133635,1.2518310550872738
