y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
2,(Intercept),-1.3319133387535778,0.17407104220458355,-7.65155032040422,1.9857057752680958e-14,0.26397171050553164,0.18766579552677695,0.37130401814364633
2,age,1.0368548814701688,0.06916061600740085,14.991984475083555,8.284055860844515e-51,2.8203327698192675,2.4628028569500042,3.2297660001772104
2,sex,-0.8722323671247701,0.11813729267435112,-7.383209377661159,1.5451873738710263e-13,0.418017338720628,0.3316147216936938,0.5269322621704318
2,fas,0.13934077413605098,0.05735995367180398,2.4292344260477625,0.015130745447308068,1.149515758505753,1.0272807523785386,1.286295373483396
3,(Intercept),-2.4207688894323076,0.23692042607808286,-10.217645348292953,1.653074986593221e-24,0.08885327284551085,0.055847365557405326,0.14136573885913473
3,age,0.8069488994448557,0.08767948692169494,9.203394405872015,3.468171526094083e-20,2.2410598458660904,1.8872053897886292,2.661262658494134
3,sex,-0.4973033473750009,0.15468858583217154,-3.214867759632551,0.0013050462765961065,0.6081684695178413,0.44910751048892006,0.8235642439223883
3,fas,-0.11125705125032437,0.07566193703817166,-1.4704494175743197,0.14144007567140324,0.8947087333688153,0.7713952060438134,1.037734887765122
4,(Intercept),-2.900162972778702,0.21753202200025876,-13.332119777635553,1.5055801926659344e-40,0.05501425350001366,0.0359176760385709,0.08426402880057235
4,age,1.4664479965070525,0.09487627349854034,15.456424904057952,6.828469645334778e-54,4.333814046754104,3.5984043117026174,5.219520255342386
4,sex,-0.19979522779930287,0.12820895133610502,-1.5583563059924848,0.11914880831334142,0.8188984235426072,0.6369368452127625,1.0528432027771322
4,fas,-0.10900919421407534,0.06333255362209056,-1.7212189937033053,0.08521109245627127,0.8967221728047109,0.792041888288317,1.0152375361577992
