term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),0.23757545398014865,0.025500874266608416,9.316365058559457,1.3244397171025639e-20,0.23757545398014865,0.18759374041759616,0.28755716754270116
profile1,-0.1538571072026914,0.05556268055156855,-2.7690727962610504,0.005626749451311223,-0.028851573083482566,-0.13775442696455692,0.0800512807975918
profile3,-0.61712937211782,0.047168865235514786,-13.08340510284665,5.90669363760473e-39,-0.1282528239623637,-0.2207037998239727,-0.03580184810075472
surveyyear2006,0.06559760622720752,0.0214301382979053,3.060997802035622,0.002208911306458486,0.027604733181048422,-0.014398337882845964,0.06960780424494281
surveyyear2010,0.021179697703733232,0.02215318742313579,0.9560564490875073,0.3390551919866147,0.008643847355680493,-0.034776399993665656,0.052064094705026646
surveyyear2014,0.14233264086481584,0.023417834804485456,6.077959045024667,1.2391112730387189e-9,0.05222790979206302,0.00632895357527153,0.09812686600885451
surveyyear2018,0.13313203551950942,0.023638338486790877,5.632038630545193,1.8046791333894388e-8,0.04779302632042001,0.0014618828863098982,0.09412416975453013
age,-0.04044899018429196,0.007184671760770618,-5.629900923957236,1.827153759652039e-8,-0.040472459344900506,-0.054554415996010915,-0.026390502693790098
sex,-0.17493359689189145,0.01380669038296058,-12.67020495424337,1.193656785133365e-36,-0.08750432477775687,-0.1145654379283596,-0.06044321162715413
fas,0.06632635274124474,0.007134104123642459,9.297082239301618,1.586767009594212e-20,0.06585138492772996,0.05186854084539074,0.07983422901006917
profile1:surveyyear2006,-0.14116335485013246,0.09443628225937374,-1.4948000013641005,0.13498231417104808,-0.012914616915846142,-0.19800973014421866,0.17218049631252638
profile3:surveyyear2006,-0.07421621802424908,0.08498419489219566,-0.8732943592440218,0.38251306685286934,-0.007322545751773375,-0.17389156774047687,0.1592464762369301
profile1:surveyyear2010,-0.07065566613529799,0.09780671266983272,-0.7224009907562393,0.47005636619332736,-0.006134969723870185,-0.1978361265567423,0.18556618710900194
profile3:surveyyear2010,0.004252254209083839,0.09593982104256267,0.044322098612184946,0.9646480962619706,3.5455099821767564e-4,-0.18768749824520514,0.1883966002416405
profile1:surveyyear2014,-0.3665686675596783,0.14881080713713724,-2.463320202422297,0.013773991564944474,-0.01842317843027006,-0.3100923604190591,0.2732460035585189
profile3:surveyyear2014,-0.04901864753421471,0.14218906099234463,-0.34474274738233096,0.7302913781351711,-0.0025348363771366175,-0.2812253959221321,0.2761557231678588
profile1:surveyyear2018,0.05292641606775059,0.21218456201539085,0.2494357533132479,0.8030262757035669,0.001787568639564357,-0.4140941729106017,0.4176693101897304
profile3:surveyyear2018,-0.23490402714538341,0.210011331070256,-1.118530252383382,0.2633539349140088,-0.007933790032088,-0.41955599892978973,0.40368841886561374
