term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),0.10272417238834111,0.009840286251419902,10.43914473255476,2.219392591559503e-25,0.10272417238834111,0.0834372113355581,0.12201113344112412
profile1,-0.39567474995261226,0.05161427661280318,-7.665994293029832,1.9398903359674393e-14,-0.07579191027266581,-0.17695589243376003,0.02537207188842841
profile3,-0.4395852613566252,0.047180444561648084,-9.317107234592573,1.4486583645961142e-20,-0.09337963343603063,-0.18585330477686088,-9.059620952003855e-4
age,-0.09725573328334366,0.009709769028317824,-10.016276700270058,1.6691458401934677e-23,-0.10123732349958081,-0.12026847079508374,-0.08220617620407789
fas,0.13085900119318924,0.009623033960889588,13.598518068733092,9.613060251132202e-42,0.13337317138104673,0.11451202481770315,0.15223431794439032
