y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-2.7937522644032793,0.13597850719808952,-20.54554298300556,8.436267701926481e-94,0.06119117712974101,0.04687503075844888,0.07987963096639561
1,age,0.6527311167644417,0.047316048239807826,13.79513169519697,2.726545021996969e-43,1.9207795452014929,1.750657903625022,2.1074328991546336
1,sex,-0.14706638277923567,0.08655591110766485,-1.6990911527267418,0.08930201012087088,0.8632366714648864,0.7285376533473812,1.0228401339833848
1,fas,0.055733286445045674,0.04462099110548674,1.2490373939316763,0.2116513971558596,1.0573156457120243,0.9687740661732718,1.1539495262123256
2,(Intercept),-2.787250532054478,0.12813367354622454,-21.752677925439876,6.5162936828278205e-105,0.061590321945857514,0.047911844373208126,0.07917390380228391
2,age,0.7481218234489604,0.04520669835462707,16.548915330650054,1.630131657024302e-61,2.1130276483950676,1.9338574648938045,2.308797790910187
2,sex,-0.0757528217220993,0.08035392208761641,-0.9427395670804947,0.34581412963181635,0.9270453237084747,0.791958324594404,1.0851745672979614
2,fas,-0.09598647262312607,0.040019228213961325,-2.3985088395492773,0.016461979152213656,0.9084763052869482,0.839940552970362,0.9826042978269519
3,(Intercept),-1.6634795203687784,0.06814713378196052,-24.41011716928767,1.3354612740351945e-131,0.1894785373257389,0.16578758763202048,0.2165549099296215
3,age,-0.02579797038379616,0.021021553355342032,-1.2272152275198225,0.2197417075840367,0.9745319540385099,0.9351950003069884,1.0155235315954025
3,sex,0.3050767333795815,0.04164878890376817,7.324984505179207,2.3892631878846584e-13,1.3567291054215436,1.2503770016081392,1.4721270969719984
3,fas,-0.09515599872631328,0.020481297989970688,-4.645994544530791,3.3844194651495123e-6,0.9092310845132044,0.8734544102735179,0.9464731705758753
5,(Intercept),-2.637357369817911,0.12133760420929225,-21.73569675291098,9.434047697064419e-105,0.0715501003962948,0.05640603774067747,0.09076008653995517
5,age,0.9190627849899693,0.04518279726198041,20.340989064068534,5.5793857090663086e-92,2.5069397470192976,2.2944760168726654,2.7390771788284765
5,sex,-0.17491284869512733,0.0761169654968506,-2.2979482636149555,0.02156473388755953,0.8395301837320295,0.723176401526653,0.974604436634343
5,fas,-0.2697280221447858,0.03649578775840654,-7.390661736919377,1.4609986486445446e-13,0.7635871448913336,0.7108742231590045,0.8202088482717169
