term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.641249765902568,0.04971623308336209,-12.89819694962302,2.7731444417985283e-37,-0.641249765902568,-0.7386935827459576,-0.5438059490591783
profile1,-0.5191026583391912,0.33868006495431224,-1.5327228025931137,0.12542761033220337,-0.08030855552873749,-0.7441214828391894,0.5835043717817144
profile3,0.12691999994269956,0.2917279495545779,0.435062873257383,0.6635415564633569,0.02082991693887153,-0.5509568641881012,0.5926166980658442
age,0.19540554971924345,0.01568464948635636,12.458394425021822,6.03004560960667e-35,0.19544287516612904,0.16470096217287059,0.2261847881593875
sex,0.40810390553957504,0.031421669619043,12.98797646615968,9.053553730217537e-38,0.20427558802568574,0.14268911557236147,0.26586206047901
fas,0.01061737384149547,0.015347843286439289,0.6917827894995864,0.48911611019314594,0.010610767557873052,-0.019471005283547956,0.040692540399294055
profile1:sex,0.585460251831909,0.20227117671552244,2.8944324215570765,0.003820134115177107,0.15189707613088432,-0.24455443023153967,0.5483485824933083
profile3:sex,0.3292205485684187,0.1869573819985832,1.7609390174864217,0.078329337438116875,0.084324324114668045,-0.282112144602555,0.45076079283189113
