term,estimate,std_estimate,std.error,statistic,p.value
(Intercept),-0.08371719120699753,NA,0.013857061042701414,-6.0414824578615685,1.6107005442182941e-9
profile1,0.4337194538060566,0.11390201586207836,0.0467423196688405,9.278945864879356,2.2796855458610047e-20
profile2,0.487339788525039,0.10449443844473655,0.057150027112670795,8.527376331147712,1.8386540089932647e-17
profile3,0.26812375369196434,0.08182457395498231,0.040260304708971455,6.659754704544416,2.9652957624029226e-11
