term,estimate,std_estimate,std.error,statistic,p.value
(Intercept),-0.09091717489888897,NA,0.013810423985410372,-6.583228363947104,4.958924833944839e-11
profile1,0.41701748382891674,0.10941618371851401,0.04663521300990525,8.9421159873407845,4.888944415279066e-19
profile2,0.5597211613562335,0.11990162046541568,0.05702102907202717,9.816048052188103,1.3723748881344686e-22
profile3,0.31701051887675813,0.09672159830251065,0.040140665321217475,7.897490396333648,3.312040389570623e-15
