term,estimate,std_estimate,std.error,statistic,p.value
(Intercept),-0.08257964679939259,NA,0.01377873460200079,-5.993267827903537,2.165590087548573e-9
profile1,0.46419478451329127,0.12181150568316636,0.046553230280092985,9.971269055238675,2.9770224654948935e-23
profile2,0.6740303899742622,0.14462545623812384,0.05683744435935659,11.858914445777739,4.106224697753988e-32
profile3,0.15066125284927268,0.0457047000004768,0.040304576533425195,3.7380681254479136,1.8701471493432192e-4
