term,estimate,std_estimate,std.error,statistic,p.value
(Intercept),-0.03625153490765243,NA,0.012806478052575747,-2.8307185440700624,0.004658547405042503
profile1,0.42938259221925035,0.05996023353829222,0.08793319313769574,4.883054702072226,1.0693908427094487e-6
profile2,0.30914409058960407,0.059302258490948286,0.06402726746674109,4.828319289905488,1.4082443622795852e-6
profile4,0.6653719293946063,0.10157590822627771,0.08044173684212924,8.271476419019029,1.588984219576224e-16
