term,estimate,std_estimate,std.error,statistic,p.value
(Intercept),0.038328536117099896,NA,0.012883854962718768,2.974927630589514,0.0029414478519880073
profile1,-0.7003211862559943,-0.09806746479901648,0.08819604789716845,-7.940505305549844,2.3584122832742315e-15
profile2,-0.30967121325380526,-0.05955677481029347,0.06423197883544511,-4.821137677342108,1.4601629187291122e-6
profile4,-0.516145206252222,-0.0790633594071013,0.08063249429955378,-6.401205999342109,1.65001479936779e-10
