y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-1.8317022808015346,0.1806619987707645,-10.138835467694099,3.715017405878809e-24,0.1601407311266224,0.11238781010889788,0.22818358806814062
1,age,1.6623676804966154,0.08722572464847238,19.05822722821861,5.614515343899447e-81,5.271777965414385,4.443335175820098,6.254680733487358
1,sex,-0.7765801898862565,0.11486076432450124,-6.761057132549503,1.369884865174181e-11,0.45997635642950985,0.36725190087838566,0.5761120581489677
1,fas,-0.07526208922364605,0.05298112214667919,-1.4205453975716409,0.15544896188400056,0.9275003666193979,0.8360180387892384,1.0289932635006096
2,(Intercept),-2.0050249781514773,0.13054339549817176,-15.359068687466133,3.0796684803370026e-53,0.13465693217224947,0.10425765066439685,0.1739199882837365
2,age,0.02876132918635799,0.040978728226344005,0.7018599754364311,0.4827664916668083,1.0291789301871983,0.9497495334611898,1.1152511615153629
2,sex,0.3280281480994048,0.0796131391319156,4.120276523148723,3.784179553440559e-5,1.388228047720544,1.187661675442976,1.6226650672711074
2,fas,-0.15311669719907534,0.039287568092030836,-3.8973320221908523,9.725823752113076e-5,0.8580295863192945,0.7944380015029661,0.9267114231776977
4,(Intercept),-1.9376009911355416,0.15313428656259398,-12.652953395538516,1.0774692208663411e-36,0.14404911068357332,0.10669892530980311,0.1944738077584171
4,age,0.9598082006151006,0.05694447770023936,16.855158557562223,9.614990207833143e-64,2.6111955996811447,2.3354323260438528,2.919520460412666
4,sex,-0.13802142621512936,0.0968502975083307,-1.4251006942261306,0.15412809602026564,0.8710800275977818,0.720472516483293,1.0531705195132834
4,fas,-0.07029128313397254,0.04766060589936532,-1.474829826594978,0.14025830018493482,0.9321222688630288,0.8489915286982415,1.023392925301117
