term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.011416194241300947,0.0194939508294622,-0.5856275283123764,0.5581709936088795,-0.011416194241300947,-0.04962433786704686,0.026791949384444964
profile1,-0.3261461376864913,0.06286506067393714,-5.188035041883071,2.2702706507007552e-7,-0.09463957591819988,-0.2178550948391167,0.028575943002716916
profile2,-0.6686540091807178,0.0665050972113934,-10.054176855878147,2.101956748620103e-23,-0.1900430698134554,-0.3203930603477865,-0.05969307927912432
age,-0.14137595315418308,0.019025419428373446,-7.430898103793859,1.4079786281165539e-13,-0.14357902988417326,-0.18086885196378522,-0.1062892078045613
fas,0.06669020310274659,0.017735345532739276,3.7602990581512565,1.7303105366569947e-4,0.0667195738541657,0.031958296609996724,0.10148085109833468
