term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.6030299608189744,0.04804935065846923,-12.550220815787107,1.6866203969563162e-35,-0.6030299608189744,-0.6972066881095741,-0.5088532335283747
profile1,0.3003548159673065,0.06035629321402466,4.976362860824507,6.736356165883541e-7,0.07840729297883144,-0.0398910417206569,0.19670562767831978
profile2,0.21020592710806696,0.06047631939521896,3.4758386292384897,5.143738547055037e-4,0.05288211651598916,-0.06565146949864001,0.17141570253061833
age,0.06563990779571759,0.015879122905114243,4.133723769754104,3.638419342630131e-5,0.06560098246789489,0.03447790157387098,0.0967240633619188
sex,0.3768698137230174,0.030152043491994896,12.498980834352837,3.143852638413387e-35,0.18837116076254093,0.12927315551823093,0.24746916600685093
fas,-0.008098389270135042,0.015084723107101369,-0.5368603197179402,0.5913923169914094,-0.008094802202651036,-0.03766085949256972,0.021471255087267646
