term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.527005663523693,0.05101099746494184,-10.331216594733057,1.0470005144152961e-24,-0.527005663523693,-0.6269872185549791,-0.427024108492407
profile1,0.14288274249699054,0.2881224141588446,0.4959098476046294,0.6199855875300231,0.02384971028790823,-0.5408702214634271,0.5885696420392437
profile3,-0.2995541510267931,0.2918273281246412,-1.0264773794551953,0.304729427139403,-0.049125511788085115,-0.6211070749123818,0.5228560513362116
age,0.07131308616732167,0.015832571734139787,4.504201046097218,6.854619822818905e-6,0.07164914900813377,0.04061730840921979,0.10268098960704775
sex,0.3317264463158041,0.03185969256894795,10.412104435656772,4.592133967051424e-25,0.16692559038389673,0.10448059294875875,0.22937058781903472
fas,-0.014057609287374703,0.015566391010832983,-0.9030744041821712,0.36654143311325915,-0.01408425559984665,-0.0445943819810793,0.016425870781385993
profile1:sex,0.16438324155205655,0.18686550924123035,0.8796874405530303,0.37908212798082686,0.04227037465185329,-0.3239860234609582,0.40852677276466476
profile3:sex,0.4509201808324237,0.19059693133526345,2.3658312737430536,0.01803762285246077,0.1131261347467285,-0.26044385067038783,0.48669612016384484
