term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.4165408693683826,0.13468046953549173,-3.092808265407877,0.002050230512431549,-0.4165408693683826,-0.6805145896579463,-0.1525671490788188
profile1,0.3006546488482357,0.4591452955749572,0.6548137414143508,0.5127722129020165,0.09347531064725396,-0.806449468679662,0.9934000899741701
profile3,-0.0993427907956588,0.2783868615926286,-0.35685157779116,0.7212951801670235,-0.04352930793536274,-0.5891675566569148,0.5021089407861894
age,-0.010085503762904655,0.03907508726731026,-0.258105725878751,0.7963903946157521,-0.01025394252686876,-0.08684111357079687,0.06633322851705935
sex,0.1885078896198858,0.08381320276540304,2.2491431349727553,0.024769323381750977,0.09468348114860832,-0.06959039627158163,0.25895735856879826
fas,0.023491803804998976,0.03404391142812719,0.690044205249282,0.4903625907973783,0.023760006002704545,-0.04296606039642474,0.09048607240183383
profile1:sex,0.01731585175754221,0.25729508849465094,0.06729958142167257,0.9463596960822362,0.009763407287883732,-0.49453496616163206,0.5140617807373995
profile3:sex,0.24966995454448737,0.16369684780252347,1.5251970816547304,0.12759741607234795,0.188463561975344,-0.132382259717602,0.50930938366829
