term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),0.18771310528325214,0.01600666516994845,11.72718385061694,1.054580908303687e-31,0.18771310528325214,0.15634004155015319,0.21908616901635108
profile1,-0.8673729184937772,0.0329694250966561,-26.308402889977895,3.979445213304441e-151,-0.13472428874441664,-0.1993443619338626,-0.07010421555497068
profile3,-0.5855376438484241,0.03632757605076018,-16.118269025994408,3.020294361006813e-58,-0.08201790279922222,-0.15321995185871218,-0.010815853739732262
age,-0.11667474093347316,0.00512866439697636,-22.74953709239769,9.012466392310013e-114,-0.11697513050078275,-0.12702731271885642,-0.10692294828270908
sex,-0.10128073066593972,0.01008201556705428,-10.045682829225337,1.0305272066103188e-23,-0.0507739204007968,-0.07053467091222318,-0.03101316988937041
fas,0.14055054686746396,0.005093537925201289,27.593894250215012,6.719883599299694e-166,0.13974367980010607,0.12976034546671156,0.1497270141335006
