y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-2.3663775560666878,0.24930379729395014,-9.491943491243857,2.267662977405601e-21,0.09381996904082529,0.05755507297128432,0.15293502616551366
1,age,0.48700522088359777,0.08696019932283869,5.600323190102138,2.139525342451216e-8,1.6274351060056569,1.3724030168249033,1.929859517787373
1,sex,-0.40550367178734953,0.1650447346776041,-2.456931889281135,0.014012925147892244,0.6666409580429227,0.48239531196971225,0.9212572259995109
1,fas,-0.0594137727584025,0.08217642025386136,-0.7230026882998803,0.4696782325898709,0.9423167834651527,0.8021340371565157,1.1069981814359149
3,(Intercept),-2.1862096736383214,0.15323019086845652,-14.267486461040281,3.4892997929791318e-46,0.11234175456673028,0.08319726138515773,0.15169573624190194
3,age,0.08886702126023162,0.04559500809432348,1.9490515513538302,0.051289268664337646,1.0929353095024197,0.999500929972254,1.1951040313592396
3,sex,0.39362375679406153,0.09208968391197749,4.274352349502044,1.916936863206028e-5,1.482342722363992,1.2375430173191786,1.7755665183303833
3,fas,-0.047188837814302935,0.04524107083474074,-1.043053069779827,0.29692371445533255,0.9539072468217302,0.8729636721635079,1.0423561306782305
4,(Intercept),-2.8311067814187716,0.22849787923316175,-12.390079027954036,2.957518081677765e-35,0.05894757547055023,0.03766731168455654,0.09225018984513508
4,age,0.7234909532526687,0.07973983130741463,9.073143765045746,1.1563156678989803e-19,2.0616176739594927,1.7633243874159326,2.4103718317029084
4,sex,0.06752448843635786,0.13979499506868964,0.4830250782810861,0.6290779297799216,1.0698564583889103,0.8134476533048128,1.407088503982153
4,fas,-0.15007694174920008,0.07025655035326675,-2.1361273930270888,0.032669031527625333,0.8606417545954456,0.7499267225875862,0.9877021413470409
