term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),0.29034558632111496,0.05223082202686413,5.558893677219556,2.9080553459137538e-8,0.29034558632111496,0.18797317514846126,0.3927179974937687
profile1,-0.2848824871562438,0.09750654009639596,-2.92167568323731,0.003502756186364676,-0.047645151009452644,-0.23875796959838874,0.14346766757948343
profile3,-0.5135354957476612,0.09355930510622107,-5.488876762868502,4.3185351262375055e-8,-0.09046520812817607,-0.2738414461363694,0.09291102988001723
profile4,-0.1705646455356172,0.1137085529227806,-1.500015971986272,0.13369616528086717,-0.024411152338803765,-0.24727991606745373,0.19845761138984622
age,-0.05857581191065536,0.01668084763482607,-3.5115608746621185,4.5084127798346454e-4,-0.05865343367341981,-0.0913478950376789,-0.025958972309160715
sex,-0.17487923485218243,0.03239997572610731,-5.397511292308406,7.18454267860724e-8,-0.08728594801448512,-0.15078990043765544,-0.02378199559131479
fas,0.1300415323341936,0.01618127028967364,8.03654657552948,1.2338692477409763e-15,0.12997654980202172,0.09826126003426139,0.16169183956978206
