term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.6873048802478844,0.04393980138539253,-15.641966021184018,8.458197839245869e-54,-0.6873048802478844,-0.7734268909632538,-0.601182869532515
profile1,0.4919882951650507,0.05538032461595707,8.883810244465254,9.047960480483383e-19,0.12798472053580215,0.019439284288526287,0.236530156783078
profile2,0.7064480604282085,0.039380209891987664,17.939164427154136,1.1867969244697124e-69,0.25123889406278177,0.17405368267448595,0.3284241054510776
profile3,0.4120609321066767,0.05099952256176426,8.079701758141754,8.188231274237801e-16,0.11394676440550092,0.013987700184442967,0.21390582862655888
age,0.05007925541889822,0.014436025670632112,3.4690472683750353,5.270087190914149e-4,0.049962321516611806,0.021667711202172868,0.07825693183105074
sex,0.34346236746598985,0.02765994165306763,12.417320751213445,7.397341118090974e-35,0.17166712880923654,0.11745364316922399,0.2258806144492491
fas,0.019770591062625322,0.013811750929486003,1.4314326375824005,0.15237292001778066,0.019727013859127035,-0.007344017962665532,0.0467980456809196
