term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),0.13708970308086044,0.024412767736319268,5.615492047503892,2.2358100966285402e-8,0.13708970308086044,0.08924067831767468,0.1849387278440462
profile2,-0.3285429298678781,0.07289013281148865,-4.507371810085308,6.945807883891798e-6,-0.09555104439950475,-0.2384157047100225,0.047313615911013004
profile3,-0.4505800417859858,0.09536209555853876,-4.72493855285923,2.463255504728242e-6,-0.10061016220543643,-0.2875198695001724,0.08629954508929953
profile4,-0.494849601815315,0.06376080998997881,-7.761030669044038,1.337803670159074e-14,-0.16252434604849728,-0.2874955336288557,-0.03755315846813881
age,-0.22347275415074647,0.02171835690805966,-10.289579229993036,3.1483252363564696e-24,-0.22062884026379193,-0.2631968198035889,-0.178060860723995
fas,0.19743483372360934,0.020851016026762797,9.468835162286425,7.726343010459561e-21,0.19655776253906526,0.15568977112661017,0.23742575395152035
