term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.09540354463738049,0.024992977658173515,-3.8172140167612416,1.3836209477966356e-4,-0.09540354463738049,-0.14438978084740056,-0.0464173084273604
profile1,0.27863505651526077,0.07330274528202692,3.801154451217794,1.4758865925606322e-4,0.07605670316198399,-0.06761667759078877,0.21973008391475674
profile2,0.5762898138664477,0.0647747927635156,8.896822193942132,1.1019784540178314e-18,0.18928019019933418,0.0623215963828436,0.3162387840158247
profile4,0.7527260287250427,0.05368053766590822,14.022326553615889,5.28502916676223e-43,0.27675003861596004,0.17153618479077992,0.38196389244114015
age,0.11691718618634228,0.021372057429666642,5.470562980242091,4.9483437290554136e-8,0.11537013017762991,0.07348089761548329,0.15725936273977653
fas,-0.03782174597365397,0.019702692998212985,-1.9196231691314665,0.05502325973833159,-0.036624994526130945,-0.0752422728026284,0.0019922837503665025
