y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-2.017591307896442,0.18913330326348252,-10.667562365183914,1.4436399407516473e-26,0.13297537638059395,0.09178626766117826,0.19264810710937708
1,age,1.2222300874475194,0.07592362875251304,16.098151623279254,2.6283979395376234e-58,3.394749887466593,2.925366509105955,3.9394471641696924
1,sex,-0.37898904398027333,0.11765888462693054,-3.221083092721481,0.0012770711611544863,0.6845531126025991,0.5435680040238403,0.8621054964694975
1,fas,-0.06695007241049682,0.058821255354334905,-1.1381952324409692,0.255038969017884,0.9352418945445242,0.8334015226971893,1.0495270016791642
3,(Intercept),-2.1994240283609745,0.1695634595373294,-12.971096687708068,1.7845856510060115e-38,0.11086699622169847,0.07951827503744538,0.15457441506916494
3,age,0.03494165167552483,0.052164890136221595,0.6698308303588756,0.5029656375965581,1.0355592838876846,0.9349132516408135,1.1470401436324658
3,sex,0.21345476198032404,0.10279662596240628,2.0764763432837428,0.037849916865147694,1.237947494708227,1.0120453428952478,1.5142740494908826
3,fas,-0.02892347603878005,0.050736935543290694,-0.5700674612896444,0.568631943445352,0.9714908039467995,0.8795297672699719,1.073067015210528
4,(Intercept),-1.850305666776548,0.17094652249731737,-10.823885971740575,2.6528548246805727e-27,0.15718911148060408,0.11243715328827025,0.21975313359911813
4,age,0.6779583679545033,0.05792091999260939,11.704896400834269,1.203060836385919e-31,1.9698519112194157,1.758451100025433,2.2066673062894173
4,sex,-0.1481280178716618,0.10734929109007535,-1.3798695489043291,0.1676268138908434,0.8623207154129628,0.6987008279708362,1.0642566696104756
4,fas,0.0790654246319392,0.05420212717997207,1.4587144222109836,0.1446437249235634,1.0822751272059439,0.9731950594965273,1.2035813782024463
