y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-2.41340583953838,0.2379212303480903,-10.143717885148167,3.533881755829491e-24,0.08950991841712418,0.056149839791759776,0.14269008646781609
1,age,0.7287464868333264,0.08461703202598533,8.612290804640054,7.161490055333576e-18,2.0724810964116744,1.755751734691342,2.4463469465054075
1,sex,-0.3585895984568601,0.15225924951677214,-2.355125219616688,0.01851646483768293,0.6986610240844999,0.518395026719417,0.9416124797026701
1,fas,0.009471391158984118,0.07639518003585694,0.12397891011630072,0.901331973505698,1.0095163867289147,0.8691294836985141,1.172579407543974
2,(Intercept),-1.7575697869007514,0.12702148388555776,-13.836791487054779,1.5287961883621988e-43,0.17246347795952507,0.13445416814244546,0.22121776989750241
2,age,0.18933546335291346,0.03723389484742824,5.085029759275665,3.67568431714645e-7,1.2084462739327237,1.1233968863167065,1.2999345242712252
2,sex,0.39044364208315724,0.07558595962146009,5.165557783992252,2.3972295280467314e-7,1.4776361900887436,1.2741702229626954,1.713592635356934
2,fas,-0.10730836640344536,0.03660930243947125,-2.9311775765426256,0.0033767969467737974,0.898248640576062,0.8360535614874915,0.9650704900547391
4,(Intercept),-2.494044501962502,0.24526364840309733,-10.168830636750023,2.731683423143701e-24,0.0825753142598082,0.05105962288940034,0.13354353477846778
4,age,1.5724817936807767,0.11778580197893787,13.350350952842037,1.1789218649155245e-40,4.818592117935442,3.8252415736807692,6.069898999003
4,sex,-0.6658308650921271,0.14795797746511288,-4.5001349470941765,6.791033640214542e-6,0.5138464132464742,0.38449345936946044,0.6867168477697084
4,fas,0.07356464554699751,0.07492902214464095,0.9817910796298706,0.3262027836930372,1.0763381148890978,0.9293254878539075,1.2466070851433884
