y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-2.9089237923665907,0.09417210658673897,-30.88944165953506,1.6557106618131823e-209,0.054534388624349006,0.04534292509682169,0.06558905355755244
1,age,0.7542957721987762,0.034771775989038266,21.692759450554565,2.4014185059425327e-104,2.126113727626944,1.9860407643339943,2.2760658612763236
1,sex,-0.26273431209609754,0.060210427798180664,-4.363601484061145,1.2793854851649076e-5,0.7689461698696712,0.6833509259335877,0.8652629120966485
1,fas,-0.016496955962782476,0.030081258584599018,-0.5484130897112323,0.5834082905183442,0.983638373617933,0.9273203251433455,1.0433767316640763
2,(Intercept),-4.0012279998536995,0.12991103591005224,-30.79975439980379,2.640357530976949e-208,0.018293161091049216,0.014180980263827159,0.02359778636436551
2,age,1.1212419137270009,0.05272801902345911,21.264631869218366,2.413768145056913e-100,3.0686628523165576,2.7673633188760243,3.402766682985528
2,sex,-0.06492137088421729,0.07795603053580262,-0.8327947233588434,0.40496051117120346,0.937141147060281,0.8043544966600026,1.0918488466966139
2,fas,-0.06203337854313668,0.03872446975780569,-1.6019167965658876,0.10917400969921863,0.9398515153931775,0.8711567617573279,1.0139631691602626
4,(Intercept),-3.7212755384842087,0.1124668233720274,-33.087762478848134,4.457300014624464e-240,0.02420307619301317,0.01941497677006588,0.030172011233511927
4,age,1.6151611823372167,0.05406928943316127,29.872062297652857,4.539390345691807e-196,5.028698395510652,4.523044708051983,5.590881626262443
4,sex,-0.28228540459720336,0.0644055093785585,-4.382938778389355,1.1708902502708973e-5,0.7540584420730285,0.6646330447882943,0.85551589485401
4,fas,-0.23885042848793397,0.03085616560430934,-7.7407682973602,9.881783933975777e-15,0.7875326660155869,0.7413158374855398,0.8366308510894532
