term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),0.14072991641910707,0.06011480009166879,2.3410194528553476,0.01930028569136425,0.14072991641910707,0.02290490823943625,0.2585549245987779
profile2,-0.37038201300742823,0.07320837971298175,-5.059284394211908,4.477544747721049e-7,-0.09288280169457057,-0.23637122593201482,0.050605622542873666
profile3,-0.4290763013317937,0.07599834295318146,-5.645863905165996,1.806764521811848e-8,-0.10654975518814175,-0.25550650737637737,0.0424069970000939
age,-0.17604425917838126,0.018997583101287106,-9.266666093249203,3.693025308368254e-20,-0.17605193090794877,-0.21328719378647149,-0.13881666802942605
sex,-0.055967600731712086,0.036685251665930285,-1.5256158317073611,0.12721738843296607,-0.027854578977238614,-0.09975767224246197,0.044048514287984744
fas,0.06982940125302758,0.018224857711425495,3.8315471296793864,1.3010997010707933e-4,0.06971237057082767,0.0339916494564337,0.10543309168522164
