term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),0.13594033247178136,0.01736103833969224,7.830195971688131,6.128717390322788e-15,0.13594033247178136,0.10191269732598457,0.16996796761757815
profile1,-0.5056220626493725,0.04388843599017057,-11.520621577005242,2.957226871373772e-30,-0.17479634061800745,-0.26081767515874177,-0.08877500607727314
profile3,-0.4523603890138622,0.06879928985866171,-6.575073521008311,5.461030228843559e-11,-0.09940039727273225,-0.2342470053957092,0.035446210850244686
profile4,-0.6839653860022266,0.06248574749481743,-10.945942289623,1.6352769112445612e-27,-0.16565521021013288,-0.28812727529997506,-0.043183145120290714
