term,estimate,std_estimate,std.error,statistic,p.value
(Intercept),-0.06874237154576887,NA,0.01629609893382543,-4.218332978028377,2.509478664350691e-5
profile2,0.20115169622206358,0.055196132613926877,0.0538684725520579,3.7341265993327135,1.9069317040108083e-4
profile3,0.4273963660439234,0.08431972936978464,0.07480430983235986,5.713525958621097,1.1778144349333574e-8
profile4,0.5507899224696239,0.1342186262642457,0.06063081232710713,9.084323652107395,1.5291185263037565e-19
