term,estimate,std_estimate,std.error,statistic,p.value
(Intercept),-0.061001409319952904,NA,0.0162585402575271,-3.7519610219442376,1.7765235686771104e-4
profile2,0.12837517889850358,0.03532784316747557,0.0536013866090239,2.394997350253088,0.01666087806278323
profile3,0.28976942044673754,0.05719581459709113,0.07461196753906857,3.8836855534604084,1.0435215550681552e-4
profile4,0.6188286104868722,0.14974936379454742,0.060925943629110954,10.157062387970802,5.5607028541190116e-24
