term,estimate,std_estimate,std.error,statistic,p.value
(Intercept),-0.06446634001507995,NA,0.016328345446774282,-3.9481244578773587,7.996504765784563e-5
profile2,0.26464755325188055,0.07265741255114339,0.05394891772190214,4.9055210822966915,9.645692226070753e-7
profile3,0.3186577060199284,0.0628203458535693,0.0750106225170648,4.24816773047623,2.198672804083284e-5
profile4,0.4714153429022756,0.11479331034666793,0.060796805326471914,7.753949247346616,1.0934153086461619e-14
