term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.48734942763578715,0.01963662503562359,-24.81839046942471,2.448221997639643e-134,-0.48734942763578715,-0.5258372127056093,-0.4488616425659649
profile1,0.3589912534890636,0.03693590134787919,9.719303993908799,2.733477441247768e-22,0.06060996114960083,-0.01178440549224239,0.13300432779144405
profile2,0.28448707719176053,0.04478235958867639,6.3526593909914375,2.1528591222402052e-10,0.039638612751113196,-0.048134812042692536,0.12741203754491892
profile4,0.340701166585739,0.03112065013277839,10.947752220217577,7.88508169092548e-28,0.06985565651929902,0.008859182259053383,0.13085213077954466
age,0.12363017888429334,0.006470344446653946,19.107202082298272,8.350952370309623e-81,0.1237521026340521,0.11107022751861037,0.13643397774949384
sex,0.30368804534356386,0.012332144869318726,24.625728010957168,2.5767795887143768e-132,0.15210397054421737,0.12793296660035267,0.17627497448808208
fas,0.012787504865082261,0.006174158945479978,2.0711330851700582,0.038356649743240274,0.012801266072439421,6.999145392986642e-4,0.024902617605580178
