y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-3.702728249421021,0.124408332423043,-29.762703006339784,1.187784494715367e-194,0.024656166452807483,0.019320886213801656,0.03146473393721887
1,age,0.9232877695078087,0.04555966249713132,20.265465521522326,2.594949851917828e-91,2.5175539352390217,2.3024892746716903,2.7527067711276207
1,sex,-0.02569867023933804,0.07627394638110571,-0.3369259289526419,0.7361727384782211,0.9746287300071793,0.839292834714185,1.1317875264345478
1,fas,0.012122589591181924,0.03853353121967774,0.3145984602883044,0.7530665483606309,1.0121963659993436,0.93856503219084,1.09160414910275
2,(Intercept),-4.16457575557177,0.15462660462858882,-26.93311261393231,8.99632051800949e-160,0.01553630469286647,0.011474318662173343,0.02103626111634115
2,age,1.2562138664103404,0.06396686983699897,19.638507708934913,7.249739396653761e-86,3.5120990069143225,3.0982542308707712,3.9812224934497507
2,sex,-0.16689469844036547,0.09281293659971401,-1.798183578224156,0.0721479210296378,0.8462887221676966,0.7055285405310269,1.0151320040563778
2,fas,-0.11462808279588402,0.04585026371349949,-2.500052857103515,0.01241747778359011,0.8916977199665154,0.8150591434904283,0.9755424868782171
4,(Intercept),-3.833144364277224,0.11677198834378226,-32.82588931338795,2.5159301518688378e-236,0.021641459899366708,0.017214254964016358,0.027207264418641037
4,age,1.7159654157936604,0.05524517163674913,31.060912020991875,8.126550660045347e-212,5.562042604982433,4.99124251308239,6.198119578151845
4,sex,-0.17084413056250936,0.0649469537752579,-2.6305179940185877,0.008525485624003008,0.8429529538350076,0.7421973061110374,0.9573865015792159
4,fas,-0.16836096688195742,0.03198953171822156,-5.263001920908311,1.4172209728423838e-7,0.8450487450137482,0.7936914866890016,0.8997291686072035
