term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.2023654882352768,0.015596356814346655,-12.975176872660827,6.382333063438385e-38,-0.2023654882352768,-0.23293434759139625,-0.17179662887915736
profile1,0.49276104745249716,0.04623742335418541,10.657190900926196,2.975543560490272e-26,0.14071588906152366,0.050090539287320254,0.23134123883572705
profile3,0.522656184344175,0.055544808980775545,9.409631501749697,7.242159903494267e-21,0.12384617288583245,0.014978347283512383,0.23271399848815252
profile4,0.8290905530013266,0.03675053864405553,22.559956495642645,1.1205515764678116e-107,0.2986671481657487,0.22663609242339985,0.3706982039080975
