term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.8723417991982073,0.04669601415294318,-18.6812903632638,1.0356200794959087e-74,-0.8723417991982073,-0.963865986937976,-0.7808176114584386
profile2,0.6701579495189651,0.07021285472984004,9.544661758841036,2.311700444805868e-21,0.1457079535733389,0.008090758302852441,0.28332514884382537
profile3,0.662594367745425,0.038598593874866104,17.16628253074474,9.062892630216587e-64,0.25646230434212913,0.18080906034739158,0.3321155483368667
profile4,0.4411360701183146,0.057346334995616935,7.6924893308706,1.8086298745486202e-14,0.11709190110105125,0.004693084509642065,0.22949071769246043
age,0.030207925201176232,0.015444282570233225,1.9559293261959567,0.05054356708493208,0.03024178897592008,-2.9004861737041976e-5,0.0605125828135772
sex,0.454906097711512,0.029415446907193825,15.464871200044914,1.973945072400352e-52,0.22783418361344904,0.17017990767534913,0.28548845955154895
fas,-0.018077717719456515,0.014706996872218709,-1.2291916477935103,0.21907286331456038,-0.018046976467523696,-0.046872690337072365,0.010778737402024972
