y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-3.9135684734289384,0.37420892979031456,-10.458244477548625,1.3432121059797625e-25,0.019969114512397967,0.009590157414130043,0.04158070792682983
1,age,1.5422757433266245,0.17911652895378605,8.610460197810934,7.276786205489595e-18,4.675217769311301,3.291052250358038,6.641541831524011
1,sex,-0.5012987822135855,0.22339508596817553,-2.2440009369095955,0.024832341062096187,0.6057434198170535,0.39095877837272625,0.9385262870395142
1,fas,-0.21601967865489624,0.108226907172413,-1.995988652902756,0.04593515792427963,0.8057194462425457,0.6517172891336476,0.996112634845669
2,(Intercept),-4.205272401251046,0.3143102283450474,-13.379368604684824,7.982255839215206e-41,0.014916722181805162,0.008056142389113117,0.027619745270372947
2,age,1.3864182424857459,0.1344071470246083,10.315063396382557,6.024153776425985e-25,4.000495556157874,3.074001811204744,5.2062313810305545
2,sex,0.10962976766156766,0.17865274285125404,0.613647268504829,0.5394484408422593,1.115864864714289,0.786211366700346,1.5837400081477233
2,fas,-0.13888256684531797,0.08912010982074406,-1.5583751762050784,0.1191443376295008,0.8703302280816209,0.7308420020254198,1.0364411238179767
4,(Intercept),-6.309726730768119,0.5785016305961814,-10.907016328139921,1.0670107477626583e-27,0.0018185301196450602,5.851806665295637e-4,0.005651334682105741
4,age,1.678283748091193,0.24880027292797555,6.745506057290517,1.5249457336088167e-11,5.356355223103816,3.289169867901012,8.722730180664229
4,sex,0.6430784191803609,0.29811049583445004,2.1571814081228533,0.030991532499233507,1.9023280378037988,1.060543855044482,3.412260554998612
4,fas,-0.15114284562361402,0.13936999973335043,-1.0844718799798234,0.2781556283764757,0.8597248819506009,0.6542223208846085,1.1297793564205547
