y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-3.283891779898813,0.11298493089822476,-29.06486514433413,9.985486386929019e-186,0.0374821005022644,0.03003649176198286,0.046773367182649433
1,age,0.7067171413955643,0.037309461671021775,18.942035337499142,5.137226148197636e-80,2.0273249012833032,1.8843644392137495,2.181131298082801
1,sex,0.16512049661793368,0.06778212675318646,2.4360477389442687,0.014848724712115579,1.1795352401558143,1.0327937697884937,1.3471260414887671
1,fas,0.08565318259179938,0.033618763559881575,2.547779082928923,0.010841109975285174,1.0894284300335426,1.0199569352017488,1.163631780130588
2,(Intercept),-3.8650902959816014,0.14986722677314077,-25.79009686909282,1.145218595596122e-146,0.020961029654849615,0.015625828504819594,0.02811785397849263
2,age,0.9362908648270878,0.05383736420506637,17.39109777478627,9.637060908624209e-68,2.550503689163812,2.2950844288026815,2.8343484826969236
2,sex,0.0706343897367571,0.08953519891055987,0.7889007965159768,0.43016999014455265,1.0731887852982767,0.9004554391740588,1.2790573733958635
2,fas,-0.08285843159022838,0.04439525678277511,-1.866380275614862,0.06198818072255251,0.9204814490915649,0.8437718550203893,1.0041649209800119
4,(Intercept),-3.0362176798117164,0.10307615850043114,-29.45606165366569,1.0528947784781804e-190,0.048016158955906316,0.03923261156086534,0.05876620059569671
4,age,1.4115060298200213,0.04407867063381871,32.02242739001897,5.314916249686797e-225,4.102128682455037,3.762606123948191,4.4722884014664945
4,sex,-0.15187992215575255,0.06027716838863897,-2.519692384627325,0.011745743365255941,0.8590914323950989,0.7633618053614014,0.9668260633832084
4,fas,-0.17481050553576946,0.030104037057557362,-5.806879163799222,6.364803663637454e-9,0.8396161083002298,0.7915086918990294,0.890647464181167
