term,estimate,std_estimate,std.error,statistic,p.value
(Intercept),-0.03528146576977529,NA,0.011920677664107645,-2.9596862497176146,0.003089357369278871
profile1,0.5351953417326782,0.06045133322945601,0.10220218085784025,5.236633281604007,1.68068361649388e-7
profile3,0.391267777779391,0.07023488030037126,0.06432118170001444,6.083031552564015,1.2384376615922758e-9
profile4,0.9158527792927647,0.11748175197848013,0.08999914272025095,10.176238924181288,3.65947713105106e-24
