y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-2.616758979964146,0.09860785304476799,-26.537024173684593,3.625949373493461e-155,0.07303920114626118,0.06020316387821298,0.08861203565440176
1,age,1.378739099065581,0.04291495997403384,32.127237212846104,1.836907608108787e-226,3.9698928287815174,3.649629944975843,4.318259470033813
1,sex,-0.4803798887897516,0.06061792649547154,-7.924716607151489,2.286672253659483e-15,0.6185483675766708,0.5492557907713765,0.6965827023770412
1,fas,-0.1625234491555537,0.03027066525587612,-5.369008172821863,7.917083211082142e-8,0.8499961582995696,0.8010323441172271,0.9019529291544983
2,(Intercept),-3.045599092629111,0.10290576086532284,-29.596001885793516,1.6822042672841347e-192,0.0475678059275835,0.03887925800035005,0.05819802838685542
2,age,0.7225695421904915,0.034653717573493455,20.851140737153788,1.4883184236439118e-96,2.059718951514993,1.9244654786378232,2.204478181771757
2,sex,0.051583537125625724,0.06269306364302699,0.8227949653145255,0.4106246002355792,1.0529371419606042,0.9311872746711568,1.1906054293017354
2,fas,0.0156557341374203,0.0314624445459607,0.497600690707622,0.6187655168196164,1.0157789271960818,0.9550317841978578,1.080390041470975
4,(Intercept),-3.32053100975265,0.12758876405777395,-26.025261975647542,2.5643841771064106e-149,0.036133639343928554,0.028138824897855103,0.04639994374237797
4,age,0.9283924493610071,0.04715039155913255,19.69002628953114,2.6255328539274515e-86,2.5304380988791686,2.30706852517771,2.7754342371629384
4,sex,-0.17474562699795892,0.07894898886300639,-2.2133991772989074,0.026870137338753992,0.8396705831327631,0.719293610442872,0.9801931755579121
4,fas,-0.05723041423832662,0.03970842386790672,-1.4412663274852766,0.14950945633584664,0.9443764465161669,0.8736644294777773,1.0208117014304836
