term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.11541336099685034,0.009973762126565379,-11.571697773846422,8.576495185649378e-31,-0.11541336099685034,-0.1349619347649185,-0.09586478722878221
profile1,-0.45578694439615886,0.044038941734141704,-10.349634356513265,5.442886210875844e-25,-0.09826512470467123,-0.18458145050358898,-0.011948798905753497
profile2,-0.25476216231455207,0.041478754330812155,-6.141991639447669,8.425514979899984e-10,-0.05763617322958351,-0.13893453171797535,0.023662185258808317
profile4,-0.20600616504391103,0.05487975486876677,-3.7537734185681195,1.750722736877515e-4,-0.03506066091037787,-0.14262498045316074,0.07250365863240499
age,-0.14050123047420193,0.009651895726865117,-14.556853332255793,1.4338613646404208e-47,-0.14114549781427213,-0.16006321343892776,-0.1222277821896165
fas,0.08568759982005503,0.009192738404996683,9.321226825456037,1.3649685579517086e-20,0.08581387819991881,0.06779611092612531,0.10383164547371232
