term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.025069418555451424,0.0066414393416184755,-3.7746966080611934,1.6056039339380868e-4,-0.025069418555451424,-0.03808663966502364,-0.012052197445879213
profile2,0.14938976840680254,0.02586602836540669,5.775520164765492,7.759411128488409e-9,0.03591707585703269,-0.014780339739164428,0.0866144914532298
profile3,0.23576371696869172,0.03292983220853543,7.159578447763291,8.308641220448242e-13,0.04450640349521634,-0.020036067633513108,0.10904887462394579
profile4,0.2489777957817348,0.037226313037392725,6.6882206554176875,2.305052302884886e-11,0.041564128337710796,-0.03139944521557894,0.11452770189100053
