y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
2,(Intercept),-1.733333265166812,0.08766812388784537,-19.771533692043885,5.235981452711084e-87,0.17669445780124285,0.14879841805551725,0.20982031815705554
2,age,1.402303386231718,0.04057155688460671,34.563706544960496,8.872516277126646e-262,4.06455142448998,3.753854334763362,4.400964131541071
2,sex,-1.1242314877972919,0.05837274947791214,-19.259526026312905,1.1744865797292822e-82,0.3249020626373783,0.28977744641644465,0.36428421746224743
2,fas,-0.12239579185462947,0.027205529415310094,-4.498930713171507,6.829611021955064e-6,0.884798103308863,0.8388539788906466,0.9332585924600071
3,(Intercept),-2.900498567949647,0.10624756209150162,-27.299436437437542,4.307447905949301e-164,0.054995794079825286,0.04465701872836949,0.06772815231727802
3,age,0.6964832156232118,0.03738864530420707,18.628201422019472,1.8979583773432876e-77,2.0066832116425273,1.8648888823790168,2.1592586828825184
3,sex,-0.2722606887605478,0.06681012226208652,-4.075141304075275,4.598641492644177e-5,0.7616556801318325,0.6681727518041012,0.8682176480718974
3,fas,-0.11395685053034676,0.03335046703242569,-3.416949166545399,6.332710295709564e-4,0.89229645717064765,0.835835240623806,0.9525716657807698
4,(Intercept),-2.846520550670702,0.11865335763182427,-23.990223348784784,3.517430901451826e-127,0.05804593781286264,0.04600150656441288,0.0732439249974751
4,age,0.9460749553159631,0.046624768449682,20.291252627602397,1.536306945980665e-91,2.575580525019544,2.3506465292664003,2.822038515050664
4,sex,-0.5899977208368309,0.07680248984581801,-7.6820129402218456,1.5660801316155916e-14,0.5543285481382778,0.4768608255823488,0.6443811753792867
4,fas,-0.08752568269372468,0.037813100661840605,-2.3146920289996724,0.020629792310556325,0.9161953409843789,0.8507479629753076,0.9866775347963377
