y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
2,(Intercept),-3.9935223958956514,0.27253032841826647,-14.653497168823666,1.2795652183831855e-48,0.01843466543360193,0.010805696398508747,0.031449790658169656
2,age,1.4182622914969387,0.12170210484236227,11.653555978624846,2.2007959290247477e-31,4.129937573555913,3.2534831666070056,5.2424996497697185
2,sex,-0.11069536663266927,0.15721999206652082,-0.7040794569295826,0.4813832926569444,0.895211418663713,0.6578051270079892,1.218299236661566
2,fas,-0.17903266793400469,0.0740211974300556,-2.4186675459171942,0.015577469919717108,0.8360785859908317,0.7231676411452017,0.9666187508686854
3,(Intercept),-3.4074239969231104,0.24696582964945096,-13.797147572033294,2.6513774763014516e-43,0.03312642433117751,0.020415170081637204,0.05375218450696475
3,age,0.771940873487322,0.08892941940948057,8.680376849565118,3.944596303524991e-18,2.163962157387567,1.8178222368147925,2.5760121775221476
3,sex,-0.14418091141830733,0.15490152351096131,-0.9307907898536881,0.35196179483516454,0.8657311132475488,0.6390402116851632,1.1728375566044857
3,fas,0.1782066475975336,0.08157059030897382,2.1846923863431766,0.028911408811310435,1.1950722545301136,1.0184972845881248,1.402259696868259
4,(Intercept),-3.999374055639674,0.3074171876899384,-13.009598082959014,1.0790813119275643e-38,0.018327107048442853,0.010032637569705799,0.03347901789847405
4,age,1.0739993237384693,0.12278110120179184,8.747269027774411,2.185781584623118e-18,2.9270623926810444,2.301010479536569,3.7234486008830543
4,sex,-0.14829767298804603,0.18750004636463352,-0.7909207270255807,0.4289902523718233,0.8621744307009547,0.5970241203181519,1.2450832783077335
4,fas,0.09836205430459155,0.09627497958278744,1.0216782670933668,0.3069332004855829,1.1033621898313972,0.9136233285281632,1.3325055128690364
