term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.47257115755938667,0.02691119300834807,-17.56039419778942,1.8624328741824768e-68,-0.47257115755938667,-0.5253170958557489,-0.41982521926302446
profile2,0.3123305662237413,0.1056224767401738,2.957046415338843,0.0031100778800911733,0.0508899732911881,-0.15613008111955254,0.2579100277019287
profile3,0.44363114246953883,0.09426088669686288,4.70641809148506,2.5399792906778537e-6,0.08243650591405745,-0.1023148320117938,0.2671878438399087
profile4,0.49877995077616366,0.06774749026090922,7.362338425456969,1.885708418955177e-13,0.11659509207653389,-0.016189988834848165,0.24938017298791593
surveyyear2010,-0.07729663396392564,0.020857301362247324,-3.7059748344930235,2.1121499844727664e-4,-0.03500758709054352,-0.07588789776054827,0.005872723579461239
surveyyear2014,-0.17266079099617815,0.022443559491157655,-7.693110848312777,1.5104773908758015e-14,-0.07056872514673633,-0.11455810174940534,-0.02657934854406733
surveyyear2018,-0.0588844053073865,0.02148886017625791,-2.7402293478760344,0.006145731098909978,-0.025461748453321102,-0.0675799143987866,0.0166564174921444
age,0.14836981975072036,0.007444375897989553,19.930457809201908,1.9742994967115211e-87,0.14835759845309449,0.13376662169303496,0.162948575213154
sex,0.3260159901698663,0.014428738558462741,22.594905912870082,1.7700154244776896e-111,0.16294404091699996,0.13466371334241298,0.19122436849158694
fas,-0.04166327984611793,0.007268234293962497,-5.732242269725174,1.0071035957249094e-8,-0.04152076814819612,-0.055766507364362616,-0.027275028932029627
profile2:surveyyear2010,-0.101854453311998,0.12445652575527055,-0.8183938342637257,0.4131432600442231,-0.011264849805134232,-0.25519964028546455,0.23266994067519606
profile3:surveyyear2010,-0.14173391380976433,0.11611456857747349,-1.2206385085537066,0.2222390343294273,-0.01521298724554278,-0.24279754165739081,0.21237156716630523
profile4:surveyyear2010,-0.12301145714995351,0.08603480154600265,-1.4297871900614487,0.152795598713462,-0.016914382982932605,-0.1855425940130978,0.1517138280472326
profile2:surveyyear2014,-0.00485918051862108,0.14312572275600277,-0.03395043479993385,0.9729170545861525,-3.645387177777447e-4,-0.28089095531954317,0.28016187788398766
profile3:surveyyear2014,0.06723886418368928,0.12768743401232432,0.5265895168446992,0.5984852129172392,0.0056743387090928766,-0.2445930319550628,0.25594170937324856
profile4:surveyyear2014,-0.08124020697339833,0.09070578101299985,-0.8956453058020092,0.3704543011581365,-0.009881182422896236,-0.18766451320837593,0.16790214836258346
profile2:surveyyear2018,0.09350388528398061,0.1506316301751096,0.6207453585630198,0.5347751013163504,0.006285448295261298,-0.2889525468479535,0.3015234434384761
profile3:surveyyear2018,0.037000450649613034,0.11726034863935124,0.3155410254101539,0.7523545938164615,0.0038661999444235423,-0.22596408338870488,0.233696483277552
profile4:surveyyear2018,0.03315793262596731,0.09550440503111782,0.34718746863208655,0.7284545754255014,0.0035758687337126014,-0.1836127651272783,0.1907645025947035
