y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-1.2702283937004162,0.16748726405302497,-7.584029752245957,3.349842906248893e-14,0.2807674889291361,0.20219889622382997,0.38986554482626334
1,age,0.7642366894058422,0.0598388101249735,12.771589004021504,2.3628102354690874e-37,2.1473546503713337,1.9097123365140518,2.4145688888874512
1,sex,-0.7730611498142896,0.10843753259903792,-7.129092033777504,1.0103316524600894e-12,0.4615978830952329,0.3732157106700414,0.5709100651081032
1,fas,0.08061603687102041,0.05400537075462832,1.4927411060151183,0.13550496885963614,1.083954618047256,0.9750812386061121,1.2049843310138808
3,(Intercept),-0.3090742651179957,0.11755529648795983,-2.629181962461823,0.008559054945778183,0.7341262480293136,0.5830498173779228,0.9243487125496598
3,age,0.16478948713934108,0.038513413729483886,4.278755664112598,1.8794103173882784e-5,1.1791448674230904,1.0934121245073374,1.2715997812779762
3,sex,-0.7722097110348893,0.07677653974284823,-10.057886349414712,8.479935649081222e-24,0.46199107279811613,0.39744777827348515,0.5370158370800815
3,fas,0.14096326295019648,0.03893485082431565,3.620490639254277,2.9404488961474545e-4,1.1513823488170842,1.066786603219123,1.2426865027805796
4,(Intercept),-1.435260844265663,0.19972199676832483,-7.18629328511345,6.657395900853522e-13,0.23805326108736594,0.1609412386525305,0.3521120850615412
4,age,0.47992092021017174,0.06840911860300863,7.015452471990551,2.2920597374274295e-12,1.6159466084218401,1.4131751437906255,1.847813027807495
4,sex,-0.8912337154228497,0.1339983546023897,-6.651079545471938,2.909509720716868e-11,0.4101494328082754,0.3154135984517883,0.5333395835140673
4,fas,0.017688741380707883,0.06577805239679337,0.2689155536865697,0.7879946676027625,1.0178461137032278,0.8947273523916247,1.1579066051926163
