term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.008047727701643139,0.02411888580588991,-0.33366913241397983,0.7386592054251997,-0.008047727701643139,-0.05532074388118736,0.039225288477901084
profile1,-0.059396423319120345,0.06728132190304914,-0.8828070204195637,0.3774314216861794,-0.01804471495342762,-0.14991610588340396,0.1138266759765487
profile3,-0.11474124736298479,0.04741268553790568,-2.4200537485110605,0.01559409644823131,-0.048938354319268434,-0.14186721797356355,0.0439905093350267
profile4,-0.23953102626298922,0.08018633824569571,-2.9871800047665467,0.0028449505263117452,-0.05987006241024574,-0.21703528537180933,0.09729516055131786
age,-0.2009590818925881,0.019100195581973393,-10.521310163035798,2.5158757287679823e-25,-0.2124821106527958,-0.24991849399346364,-0.17504572731212795
fas,0.18688121106412478,0.018961754362634572,9.855692015101036,1.7664172737989386e-22,0.19461954372443765,0.1574545051736739,0.2317845822752014
