y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-3.5038628235532885,0.08615741438633363,-40.668151992605225,0,0.030080961262283195,0.02540697958863576,0.03561478952294342
1,age,0.8609755209878774,0.030445797732033104,28.278960813104742,6.271452594153566e-176,2.365467131366496,2.2284399294274113,2.5109201624353252
1,sex,0.29399183001631407,0.05093487357018607,5.771916359254449,7.83750197691767e-9,1.3417729413591493,1.214289919823173,1.4826398513015362
1,fas,-0.026589496672118313,0.02541860570221502,-1.0460643271948336,0.29553133380272656,0.9737608915764396,0.9264363232950494,1.023502911232204
3,(Intercept),-4.213432528554783,0.1034132340927139,-40.74364916174346,0,0.01479549511667419,0.012080985998953131,0.01811993456217059
3,age,1.5190411943612887,0.04637584381561279,32.755009275969044,2.576426500870314e-235,4.567843420814249,4.170952973357432,5.002500303972612
3,sex,0.25421838704805333,0.05679566733819413,4.476017255582025,7.60483410472362e-6,1.2894533734369826,1.1536131413284516,1.4412890619062573
3,fas,-0.17242172355560206,0.028300742067693535,-6.092480654506533,1.111742829946164e-9,0.841624165580641,0.7962109003771771,0.8896276548760674
