term,estimate,std.error,statistic,p.value,std_estimate,std_conf.low,std_conf.high
(Intercept),-0.6007983699605571,0.01945777064031794,-30.87704039000534,1.297778718005787e-206,-0.6007983699605571,-0.6389356004155803,-0.562661139505534
profile1,0.522706085034923,0.04077138025701286,12.820416717312758,1.525911360659026e-37,0.11226617512891245,0.032354269825167245,0.19217808043265766
profile2,0.3605943375010299,0.03856790339721576,9.349596574831223,9.293492301997448e-21,0.08857173667486756,0.012978646016324674,0.16416482733341045
surveyyear2006,0.07519326018477891,0.016988920821796243,4.426017460055989,9.6273516661103e-6,0.030030567022031558,-0.0032677177886890757,0.06332885183275219
surveyyear2010,-0.0032422675204503786,0.018101322292471533,-0.179117716819995,0.8578462896625081,-0.0012104762421653603,-0.03668906793540956,0.03426811545107884
surveyyear2014,0.13472959636041512,0.018373273178141608,7.332912054053645,2.2998859465593726e-13,0.0487687358664822,0.012757120437324646,0.08478035129563975
surveyyear2018,0.20383645838605807,0.015833546734159015,12.873708071123755,7.687663431625019e-38,0.08860040747568099,0.05756665587672932,0.11963415907463265
age,0.08499825972881143,0.00536135696750297,15.853870623428945,2.062284351827902e-56,0.08508429002835423,0.07457603037204841,0.09559254968466005
sex,0.30275922424571394,0.010215281730139197,29.637873163346267,1.013422696963817e-190,0.1514455065706825,0.13142355437960968,0.17146745876175534
fas,-0.006142665414152901,0.0052322752925541725,-1.1739950730219155,0.24040484782332178,-0.006132942391999056,-0.016388201965405233,0.0041223171814071214
profile1:surveyyear2006,-0.021337588068707895,0.06526686820923776,-0.32692832755973744,0.7437240159389809,-0.002172528430760994,-0.130095590120867,0.12575053325934502
profile2:surveyyear2006,0.21825138885938392,0.061114628209074776,3.5711808327253514,3.5584338835798737e-4,0.024112162016701837,-0.09567250927308471,0.1438968333064884
profile1:surveyyear2010,0.09639791226739049,0.0680818314225294,1.4159124432056749,0.1568098845623294,0.00920973587215726,-0.12423065371600037,0.14265012546031489
profile2:surveyyear2010,0.11685192697609682,0.05848753003538814,1.997894712007757,0.04573566563804354,0.01411096197555583,-0.10052459689380491,0.12874652084491658
profile1:surveyyear2014,-0.010746296171768416,0.07617187363620408,-0.14107958303733728,0.8878078704348222,-8.664884913378348e-4,-0.15016336081829781,0.14843038383562215
profile2:surveyyear2014,0.19392820763604443,0.06117280964933107,3.170170027300112,0.0015247870048065639,0.02161640318496007,-0.09828230372772882,0.14151511009764897
profile1:surveyyear2018,0.13572903131249717,0.08560083066594461,1.5856041379104926,0.11283801336119617,0.009246201241780954,-0.15853142686347046,0.1770238293470324
profile2:surveyyear2018,0.31897710422492576,0.08094082279372347,3.9408680714530706,8.134213033488794e-5,0.023056228987136804,-0.1355877836885612,0.1817002416628348
