y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
2,(Intercept),-3.019218468583104,0.25858588954744316,-11.675882523470651,1.6929953085886608e-31,0.048839372954910164,0.02942099299214669,0.08107422993049594
2,age,1.1724744739639943,0.0930893597757199,12.595150259802365,2.2453195225056475e-36,3.229975247730898,2.691286491194504,3.87648811640406
2,sex,0.14247348195469947,0.15220818967918553,0.9360434695070992,0.34925080699012867,1.1531225019971791,0.8556836235490163,1.553952264619992
2,fas,-0.09618200239180631,0.07681784141393388,-1.2520789522518396,0.21054109634212978,0.9082986884903754,0.7813399320260948,1.0558867833287482
3,(Intercept),-2.165007320181841,0.21195935930033807,-10.214256767563215,1.7118597969081535e-24,0.11474909460996567,0.07574009028955515,0.17384920804118295
3,age,0.6128202375903419,0.06859598407841735,8.93376260758618,4.117603558563762e-19,1.8456291786368453,1.6134457490507585,2.1112250393543
3,sex,-4.61206694807445e-4,0.13228306817703878,-0.003486513437911774,0.9972181703927425,0.9995388996446515,0.771255154620893,1.2953923301737063
3,fas,-0.002431901843821265,0.0666835656017977,-0.036469283276533496,0.9709081708036194,0.9975710528338204,0.8753498093311533,1.136857510955946
4,(Intercept),-2.1961933820511903,0.19381569136674262,-11.331349730066496,9.177940301857639e-30,0.11122574746107668,0.07607221921053121,0.1626239779338865
4,age,0.004304143721833182,0.0605271962975834,0.07111090526433368,0.9433094889990149,1.004313419852247,0.8919643076736943,1.1308136846035173
4,sex,0.23961314974899503,0.11835968876972056,2.024448967715554,0.04292397772808121,1.2707574623794469,1.0076573282912413,1.6025532518395196
4,fas,-0.08992100668838293,0.05839672487280299,-1.5398296203125204,0.12360188978577863,0.9140033825736573,0.8151537058086257,1.0248400729864502
