y.level,term,estimate,std.error,statistic,p.value,odds_ratio,conf.low,conf.high
1,(Intercept),-4.9554443358439,0.40632155228238387,-12.195868784238113,3.269977440330981e-34,0.007044949260596313,0.0031769470887045644,0.015622328197040972
1,age,1.1063699928061561,0.1548288838727347,7.14575966145673,8.94995340999917e-13,3.023363619264789,2.2320163737811165,4.095278010353105
1,sex,0.4029543323364527,0.22985127186094081,1.7531089955431642,0.07958329974762932,1.4962385603841675,0.9535588265007314,2.347762683709759
1,fas,0.08114676107207745,0.11416290454921463,0.7107979723579633,0.477209437310904,1.084530051680672,0.8670899735679167,1.3564975594846411
3,(Intercept),-3.2314037075695174,0.243371157007971,-13.277677385014368,3.1191975730744025e-40,0.03950201058163734,0.024516444676552653,0.06364743585696794
3,age,1.2732171811790423,0.10685668869919206,11.915184689684933,9.864735000665601e-33,3.572326917843861,2.8972965304875373,4.404630134908696
3,sex,-0.20446668869466672,0.1452331496006187,-1.4078513704132716,0.15917508534555805,0.815081892907095,0.6131634973350287,1.0834932200505925
3,fas,0.16095646405694064,0.07329923275324354,2.1958819759926915,0.028100392132821,1.1746338289091767,1.0174403045438722,1.35611359787481
4,(Intercept),-3.0706936616790887,0.2364514802706478,-12.986569837348036,1.4581731706999923e-38,0.046388965446778646,0.02918388624334362,0.07373713347423856
4,age,0.7744953950397556,0.08653184181554184,8.950409222662007,3.5416692668794733e-19,2.169497111927698,1.8310562480650612,2.5704932459810395
4,sex,-0.09653257831951678,0.14701313717251763,-0.6566255246035414,0.5114217324842067,0.907980316645033,0.6806695538892515,1.2112018977551522
4,fas,0.037428518352887026,0.07453239959912514,0.5021778254047568,0.6155424396441417,1.0381377866305954,0.897039856445008,1.2014294083892143
